StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5a,A5a_4_TEXT,A5a_DO,A6a,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7a,C3_1,C3_2,C3_3,C3_4,C3_DO,C4_1,C4_2,C4_3,C4_4,C4_DO,C5_1,C5_2,C5_3,C5_4,C5_DO,C6_1,C6_2,C6_3,C6_4,C6_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
10/10/2022 23:53,10/11/2022 0:01,IP Address,20.163.20.219,100,482,TRUE,10/11/2022 0:01,R_3R89quINYnM3BWf,,,,,33.4475,-112.0866,anonymous,EN,0.800000012,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,Extremely interested,Yes,Yes|No,Alaska,,Arizona|Alaska|Alabama|Arkansas|Other,,23,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|White|Black or African American|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,4,3,1,2,Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican),3,4,2,1,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian),4,1,3,2,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),4,1,2,3,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),voting ,,,,63450455-1b42-bde0-1cd0-7cdd04f49e78,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0
10/11/2022 0:02,10/11/2022 0:08,IP Address,20.168.98.177,100,311,TRUE,10/11/2022 0:08,R_2uOO6z2PMkzx9Tl,,,,,33.4475,-112.0866,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Extremely interested,Yes,No|Yes,Alaska,,Arizona|Alaska|Arkansas|Alabama|Other,,22,Male,,Female|Male|Other|Prefer not to tell,Other,,Asian and Pacific Islanders|Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|White|Latino or Hispanic|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,2,1,3,4,Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat),2,1,4,3,Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican),3,1,4,2,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),2,3,1,4,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),choice ,,,,6345069f-cf7f-8ac9-cf76-3e2db7606ff8,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0
10/11/2022 0:10,10/11/2022 0:12,IP Address,172.58.83.210,100,118,TRUE,10/11/2022 0:12,R_2y1nhxfDoqP8n3P,,,,,45.0782,-93.1894,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Extremely interested,Yes,Yes|No,Alaska,,Arkansas|Alabama|Arizona|Alaska|Other,,23,Male,,Male|Female|Other|Prefer not to tell,White,,Latino or Hispanic|American Indian and Alaska Native|Asian and Pacific Islanders|White|Black or African American|Middle Easterners and North Africans|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,4,3,1,2,Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican),1,3,4,2,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican),2,1,3,4,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),1,2,3,4,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),"t, please tell us about how you feel about using ranked-choice voting in your area and w",,,,6345089b-4ae0-2938-82cf-80588bcea46a,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
10/11/2022 0:07,10/11/2022 0:16,IP Address,20.163.20.219,100,574,TRUE,10/11/2022 0:16,R_cwOoJyYGXjQrN3X,,,,,33.4475,-112.0866,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,Extremely interested,Yes,Yes|No,Alaska,,Alaska|Alabama|Arizona|Arkansas|Other,,23,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,Latino or Hispanic|Asian and Pacific Islanders|Middle Easterners and North Africans|American Indian and Alaska Native|Black or African American|White|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,3,2,1,4,Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat),2,1,3,4,Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat),2,4,1,3,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican),2,1,4,3,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),voting ,,,,63450794-b7b1-5295-c870-01b427ae0d82,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0
10/11/2022 0:18,10/11/2022 0:21,IP Address,107.77.213.36,100,158,TRUE,10/11/2022 0:21,R_C2HXi6qNNzYy2e5,,,,,37.7797,-122.4159,anonymous,EN,,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,Extremely interested,Yes,Yes|No,Alaska,,Alabama|Arkansas|Alaska|Arizona|Other,,23,Male,,Female|Male|Other|Prefer not to tell,White,,Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|White|Latino or Hispanic|Asian and Pacific Islanders|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,3,4,2,1,Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian),4,3,2,1,Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican),4,1,2,3,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),4,2,3,1,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat),ease tell us about how you feel a,,,,63450a79-adfc-fd7b-c776-f451696f372c,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
10/11/2022 0:14,10/11/2022 0:22,IP Address,69.178.77.40,100,473,TRUE,10/11/2022 0:22,R_3lxY9WZqJ6lk85c,,,,,59.8666,-158.5996,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Alabama|Alaska|Arkansas|Arizona|Other,,39,Female,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|Latino or Hispanic|White|Asian and Pacific Islanders|Black or African American|American Indian and Alaska Native|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Likely,,ranked-choice voting,,,,1,Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),3,2,4,1,Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican),1,,2,,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),1,3,2,4,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),I feel it is good.  You can truly vote who you want to vote for and feel your voice is heard and you are not “wasting” a vote on someone who prob won’t win… you can vote for your number one and if they do not meet threshold then your vote counts for your number two.  ,,,,634509c7-0cde-70a7-216e-29f1d78dffee,,861,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/11/2022 0:16,10/11/2022 0:23,IP Address,66.58.160.138,100,401,TRUE,10/11/2022 0:23,R_24c2otTnQuIJaQB,,,,,61.1192,-149.8924,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arkansas|Arizona|Alabama|Alaska|Other,,81,Male,,Male|Female|Other|Prefer not to tell,White,,Black or African American|Middle Easterners and North Africans|White|Latino or Hispanic|Asian and Pacific Islanders|American Indian and Alaska Native|Other,Republican,,,Strong Republican,,Some college but no degree,,Very likely,,ranked-choice voting,4,2,1,3,Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),4,2,1,3,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican),3,2,4,1,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),3,2,4,1,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),"I dislike rank-choice voting.  I made my mind up and have always selected only ONE candidate to vote for.  Also ""rans"" are miscellaneous noise.  Sounds like something a democrat would want, just to confuse the issue.
",,,,63450a3b-13e3-7250-1fe2-63a1fd60a73a,,1451,26899817,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
10/11/2022 0:20,10/11/2022 0:26,IP Address,174.204.70.182,100,348,TRUE,10/11/2022 0:26,R_ZxBzsjD8FHsCtvr,,,,,47.6348,-122.3451,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Arkansas|Arizona|Alaska|Alabama|Other,,35,Female,,Female|Male|Other|Prefer not to tell,White,,White|American Indian and Alaska Native|Latino or Hispanic|Black or African American|Middle Easterners and North Africans|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,Some college but no degree,,Unlikely,,ranked-choice voting,,2,,1,Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian),3,2,4,1,Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian),1,,,,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),1,4,2,3,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat),I like it! It's not all or nothing and it feels more like my vote matters and isn't just thrown in the trash if I don't pick the popular choice.,,,,63450af2-fffc-a339-0623-cbd06de84c7f,,1352,26899817,"Mozilla/5.0 (Linux; Android 12; SM-G781V Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/102.0.5005.125 Mobile Safari/537.36"
10/11/2022 0:27,10/11/2022 0:29,IP Address,50.126.129.3,100,171,TRUE,10/11/2022 0:29,R_2VQ6xb913j1W36b,,,,,38.4272,-121.442,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Extremely interested,Yes,Yes|No,Alaska,,Alaska|Alabama|Arizona|Arkansas|Other,,23,Male,,Male|Female|Other|Prefer not to tell,White,,American Indian and Alaska Native|Middle Easterners and North Africans|White|Latino or Hispanic|Asian and Pacific Islanders|Black or African American|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,1,3,2,4,Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Mary S. Peltola  (Registered Democrat),2,4,3,1,Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian),2,4,3,1,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,3,2,4,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican), tell us about how you feel ab,,,,63450c2d-cda6-c849-7a82-ad2f854fa818,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
10/11/2022 0:26,10/11/2022 0:31,IP Address,20.168.98.177,100,333,TRUE,10/11/2022 0:31,R_2X5IzlZAKTnX2C5,,,,,33.4475,-112.0866,anonymous,EN,,TRUE,97,25,10/11/2022 5:49,Yes,Yes,Yes|No,I understand,I do not understand|I understand,Extremely interested,Yes,No|Yes,Alaska,,Alabama|Alaska|Arkansas|Arizona|Other,,22,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,White|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|Latino or Hispanic|Black or African American|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,1,3,4,2,Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican),1,4,3,2,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian),2,1,3,4,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),1,4,3,2,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat),ok,,,,63450c1c-efc7-f965-ea56-6375bc6a2d47,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0
10/11/2022 0:30,10/11/2022 0:34,IP Address,65.74.98.24,100,222,TRUE,10/11/2022 0:34,R_1OjJkGudWofG6GO,,,,,61.5883,-149.3959,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arizona|Alabama|Arkansas|Alaska|Other,,68,Female,,Female|Male|Other|Prefer not to tell,White,,Asian and Pacific Islanders|White|Latino or Hispanic|American Indian and Alaska Native|Black or African American|Middle Easterners and North Africans|Other,Independent,,,,Closer to the Republican Party,Associate degree,,Very likely,,ranked-choice voting,1,4,3,2,Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian),1,4,3,2,Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican),3,4,2,1,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),3,4,2,1,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),It's going to be a mess. Voters will not understand and ballots will be voided,,,,63450d7a-adef-b8c5-01ea-6fd0c6499c1b,,250,26899817,"Mozilla/5.0 (Linux; Android 5.1.1; KFSUWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/104.2.16 like Chrome/104.0.5112.114 Safari/537.36"
10/11/2022 0:33,10/11/2022 0:37,IP Address,20.163.20.219,100,238,TRUE,10/11/2022 0:37,R_tFpsIf3ATmC89Ox,,,,,33.4475,-112.0866,anonymous,EN,,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,Extremely interested,Yes,Yes|No,Alaska,,Arizona|Arkansas|Alabama|Alaska|Other,,22,Male,,Male|Female|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|White|Black or African American|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,4,2,3,1,Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican),3,4,2,1,Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian),3,4,1,2,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),2,1,3,4,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),voting ,,,,63450dd8-fa23-c97b-db49-84eff4078f02,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0
10/11/2022 0:35,10/11/2022 0:37,IP Address,65.128.23.175,100,148,TRUE,10/11/2022 0:37,R_27xqXRzmRfNtDoG,,,,,44.9985,-93.3029,anonymous,EN,0.899999976,,0,5,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,Extremely interested,Yes,No|Yes,Alaska,,Arkansas|Arizona|Alaska|Alabama|Other,,23,Male,,Male|Female|Other|Prefer not to tell,White,,American Indian and Alaska Native|Latino or Hispanic|White|Black or African American|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,taagepera-shugart system,3,1,4,2,Chris Bye  (Registered Libertarian)|Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican),1,3,2,4,Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat),1,3,2,4,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),3,1,4,2,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),ase tell us about how you fee,,,,63450e73-9854-be28-9be6-f7414d45795f,,989,26899817,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
