StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5o,A5o_5_TEXT,A5o_DO,A6o,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7o,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C1_8,C1_17,C1_18,C1_DO,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_17,C2_18,C2_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
2022-10-11 20:53:13,2022-10-11 20:59:43,IP Address,98.45.146.188,100,390,True,2022-10-11 20:59:44,R_1N2hogd4Cthl03R,,,,,37.7652,-122.1579,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Oakland|Orland|Ontario|Other,,22,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Latino or Hispanic|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|White|Black or African American|Other,Independent,,,,Closer to the Democratic Party,High school diploma or equivalent,,Very likely,,first-past-the-post,,,,,,,3,,2,1,Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer),10,1,4,7,9,6,5,8,2,3,Peter Y. Liu (Entertainer)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember),"None ",,,,63462bdd-21dc-3886-2a38-d2455a658937,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-11 21:00:58,2022-10-11 21:05:33,IP Address,174.194.198.99,100,275,True,2022-10-11 21:05:34,R_D7EwYRLQE2pgSbL,,,,,37.8414,-122.1254,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Oakland|Orland|Other,,31,Female,,Male|Female|Other|Prefer not to tell,White,,Latino or Hispanic|White|Black or African American|American Indian and Alaska Native|Asian and Pacific Islanders|Middle Easterners and North Africans|Other,Democrat,,Not very strong Democrat,,,Other,,Likely,,ranked-choice voting,,2,,,,3,1,,,,Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney),7,2,5,10,4,6,1,9,3,8,Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist),I feel that candidates need to understand what the city is like and how it functions in order to heal the cracks.,,,,63462daa-105b-cdc5-e50c-672ef6985bc8,,861,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/123.4.330040034 Mobile/15E148 Safari/604.1"
2022-10-11 21:55:41,2022-10-11 22:01:39,IP Address,99.184.53.144,100,357,True,2022-10-11 22:01:40,R_2anLfePnAX83YzZ,,,,,37.7652,-122.1579,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Oakland|Orland|Omaha|Other,,19,Male,,Male|Female|Other|Prefer not to tell,White,,Black or African American|American Indian and Alaska Native|Asian and Pacific Islanders|White|Latino or Hispanic|Middle Easterners and North Africans|Other,Republican,,,Not very strong Republican,,Some college but no degree,,Likely,,ranked-choice voting,,,,,1,,,,3,2,Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist),8,2,6,10,5,4,3,9,7,1,Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer),"Black ink is used ",,,,63463ab8-ade6-22b3-c9b0-33fcb8cb1f1b,,1156,26904257,"Mozilla/5.0 (Linux; Android 11; 5087Z Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36"
2022-10-11 22:07:28,2022-10-11 22:24:54,IP Address,135.180.189.12,100,1046,True,2022-10-11 22:24:54,R_ULmQoaKCkS5htx7,,,,,37.7652,-122.1579,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Orland|Oakland|Other,,29,Female,,Male|Female|Other|Prefer not to tell,Asian and Pacific Islanders,,Latino or Hispanic|White|Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,Bachelor's degree,,Likely,,proportional representation,,,3,,1,,,,,2,Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner),8,2,3,10,1,6,4,7,9,5,Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter),Based on occupation,,,,63463d65-8c7c-5070-b28a-d541fb8e5468,,1052,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-11 22:58:53,2022-10-11 23:02:32,IP Address,166.205.87.121,100,219,True,2022-10-11 23:02:33,R_1pDwy4EZ0axQDyY,,,,,37.6787,-122.127,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Oakland|Ontario|Omaha|Orland|Other,,22,Female,,Female|Male|Other|Prefer not to tell,Black or African American,,American Indian and Alaska Native|Latino or Hispanic|White|Black or African American|Middle Easterners and North Africans|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Doctorate degree,,Very likely,,ranked-choice voting,1,,,3,2,,,,,,John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver),9,8,1,10,5,4,7,2,6,3,Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson),"It’s a fun way to vote ",,,,63464985-02bc-aaa0-e780-de178815fbc7,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-12 00:47:41,2022-10-12 00:50:29,IP Address,98.252.68.212,100,167,True,2022-10-12 00:50:29,R_20TfBHclE4fG26A,,,,,38.5559,-121.7391,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Ontario|Orland|Oakland|Omaha|Other,,21,Female,,Male|Female|Other|Prefer not to tell,Latino or Hispanic,,Asian and Pacific Islanders|American Indian and Alaska Native|Latino or Hispanic|Black or African American|Middle Easterners and North Africans|White|Other,Democrat,,Not very strong Democrat,,,Some college but no degree,,Likely,,ranked-choice voting,2,,,,3,1,,,,,Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney),2,4,8,7,3,1,10,9,6,5,Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner),good,,,,634662d9-b362-f187-5536-df927a261e18,,861,26904257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
2022-10-12 01:03:18,2022-10-12 01:08:29,IP Address,50.30.182.25,100,310,True,2022-10-12 01:08:29,R_1F2mEqzuoATVLXi,,,,,34.4265,-119.8631,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Orland|Ontario|Oakland|Omaha|Other,,21,Female,,Male|Female|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|Black or African American|Latino or Hispanic|American Indian and Alaska Native|White|Middle Easterners and North Africans|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Likely,,ranked-choice voting,1,,,,,3,,,,2,Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver),1,4,8,10,6,3,7,9,5,2,Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Loren Manuel Taylor (Councilmember/Small Businessperson),"I feel like ranked-choice voting is very useful, especially in the case that you can not decide on one candidate. ",,,,6346668d-c78a-be68-08ea-3ce9b9688bef,,861,26904257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
2022-10-12 01:02:08,2022-10-12 01:56:40,IP Address,174.251.65.4,100,3271,True,2022-10-12 01:56:40,R_1FR4TSZwVb0W69I,,,,,40.7429,-73.9392,anonymous,EN,,,,,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Very interested,Yes,No|Yes,Oakland,,Oakland|Ontario|Orland|Omaha|Other,,42,Male,,Male|Female|Other|Prefer not to tell,White,,Latino or Hispanic|Middle Easterners and North Africans|Asian and Pacific Islanders|Black or African American|White|American Indian and Alaska Native|Other,Republican,,,Strong Republican,,Master's degree,,Very likely,,first-past-the-post,3,,2,,,,,,1,,John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver),7,5,4,1,3,9,10,8,6,2,Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer),"i like it very much 
",,,,634665f9-c1aa-4cc4-6926-8fa35859973e,,861,26904257,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
2022-10-12 02:25:40,2022-10-12 02:38:28,IP Address,73.202.16.209,100,767,True,2022-10-12 02:38:28,R_3M3ZduYyf19hzdE,,,,,37.8371,-122.2773,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Orland|Oakland|Ontario|Other,,57,Female,,Male|Female|Other|Prefer not to tell,White,,White|Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|Latino or Hispanic|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,ranked-choice voting,,,,,1,,2,,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver),4,6,5,9,1,7,2,10,8,3,John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember),It seems like an easy way to vote. It might not be reliable if the voters do not know all candidates.,,,,63467965-e5ee-dee1-d854-80d6c4398fc4,,1468,26904257,"Mozilla/5.0 (Linux; Android 11; moto g pure) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36"
2022-10-12 04:32:30,2022-10-12 04:40:49,IP Address,99.45.113.142,100,499,True,2022-10-12 04:40:49,R_3E6Lb7bUM283x7z,,,,,37.722,-122.1643,anonymous,EN,1,,0,5,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Oakland|Ontario|Omaha|Orland|Other,,51,Female,,Female|Male|Other|Prefer not to tell,Black or African American,,Black or African American|White|Latino or Hispanic|American Indian and Alaska Native|Middle Easterners and North Africans|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,ranked-choice voting,,,,,2,1,3,,,,Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember),9,6,8,5,1,3,2,7,10,4,Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)," Is it lime the first runner up type thing if the winner can't perform duties",,,,63469780-3b9f-fe7a-3147-12ee6041ec32,,708,26904257,"Mozilla/5.0 (Linux; Android 8.1.0; LM-Q710(FGN) Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.79 Mobile Safari/537.36 TapResearch Multi Window"
2022-10-12 05:28:36,2022-10-12 05:38:54,IP Address,98.51.251.187,100,618,True,2022-10-12 05:38:55,R_323bwJCq0W9KPH0,,,,,37.7794,-122.2178,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Orland|Oakland|Other,,42,Male,,Male|Female|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|Black or African American|White|Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|Other,Republican,,,Strong Republican,,High school diploma or equivalent,,Unlikely,,first-past-the-post,,2,,,,,,,3,1,Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant),10,4,7,2,5,8,6,9,1,3,Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant),I don't care For it,,,,6346a477-8205-006a-fe49-03eccab3d7de,,708,26904257,"Mozilla/5.0 (Linux; Android 12; SM-A136U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.136 Mobile Safari/537.36 TapResearch Multi Window"
2022-10-12 10:34:26,2022-10-12 10:38:45,IP Address,99.184.55.149,100,258,True,2022-10-12 10:38:45,R_33sC5Vs7SQ6YrGj,,,,,37.7652,-122.1579,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Oakland|Ontario|Orland|Omaha|Other,,19,Male,,Male|Female|Other|Prefer not to tell,Black or African American,,Middle Easterners and North Africans|Latino or Hispanic|American Indian and Alaska Native|Black or African American|White|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Likely,,ranked-choice voting,,2,,,,,,3,,1,Loren Manuel Taylor (Councilmember/Small Businessperson)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner),5,3,1,7,4,2,10,6,8,9,Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember),"I didn’t feel anything ",,,,6346ec5d-ca9c-42be-2e95-1f9507de0ce1,,1156,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-12 12:09:21,2022-10-12 12:13:50,IP Address,172.58.33.253,100,268,True,2022-10-12 12:13:51,R_tX4x700ShPICWpr,,,,,37.7794,-122.2178,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,Very interested,Yes,Yes|No,Oakland,,Orland|Oakland|Omaha|Ontario|Other,,31,Male,,Female|Male|Other|Prefer not to tell,White,,White|Asian and Pacific Islanders|Black or African American|American Indian and Alaska Native|Latino or Hispanic|Middle Easterners and North Africans|Other,Republican,,,Not very strong Republican,,Master's degree,,Likely,,proportional representation,,,,,2,,,1,3,,Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver),9,6,5,3,4,8,1,10,7,2,Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Gregory Hodge (Non-Profit Executive)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter),"It felt pretty good. I neither agree or disagree with the voting. ",,,,634702ce-e86c-d1f1-4f93-69d2b11613a8,,708,26904257,"Mozilla/5.0 (Linux; Android 12; SM-A215U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.129 Mobile Safari/537.36 TapResearch Multi Window"
